,Package Id,Package Timestamp,Indicator Timestamp,Indicator Title,Observable Type,Indicator Types,TTP Type,TTP Name,Domain,Domain isFQDN,URI,URI Type,IP,IP Category,IP isSource,ASN,ASN Category,ASN isSource,Port,Protocol,File,File Hash,File Format,File Hash Type,Producer Name,Indicator Description,Observable Description,TTP Description,Produced Time,Received Time,Contributing Sources,References
0,Package-ed647fbd-3ea3-4fce-b6a1-e51034a55b7a,2019-04-01T10:23:59.828579+00:00,2014-10-31T16:44:24.766014+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,Remote Access Trojan,ZeuS-Zbot-Zeus,s-k.kiev.ua,True ,http://s-k.kiev.ua/html/30/config.bin,URL,,,,,,,,,config.bin,9b5b5279ba86087853b3f09e605c7052,bin,MD5,zeustracker.abuse.ch,This domain s-k.kiev.ua has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=s-k.kiev.ua].,Domain: s-k.kiev.ua | isFQDN: True | ,"Zeus, ZeuS, or Zbot is Trojan horse computer malware effects Microsoft Windows operating system",2014-10-13T00:00:00+00:00,2014-10-20T19:29:30+00:00,,
36,Package-0f682257-965c-46f6-aca6-14cbd707ac67,2019-04-01T10:24:04.802234+00:00,2015-10-15T15:07:10.186918+00:00,Feodo,IP,IP Watchlist,,,,,,,89.32.145.12,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 89.32.145.12 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/89.32.145.12].,IPv4: 89.32.145.12 | isSource: True | ,,2015-10-15T12:32:36+00:00,2015-10-15T15:07:10+00:00,,
37,Package-4e763de8-27c4-4b84-a140-2be759e8908e,2019-04-01T10:24:04.827788+00:00,2015-12-14T16:06:10.200754+00:00,Feodo,IP,IP Watchlist,,,,,,,212.227.91.80,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 212.227.91.80 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/212.227.91.80].,IPv4: 212.227.91.80 | isSource: True | ,,2015-12-14T13:08:01+00:00,2015-12-14T16:06:10+00:00,,
38,Package-eb0e2d87-02d5-4455-bf28-56cfc4f512e5,2019-04-01T10:24:04.860149+00:00,2015-06-18T15:07:19.777910+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,www.amafore.org.mx,True ,http://www.amafore.org.mx/chromez/config.jpg,URL,,,,,,,,,config.jpg,5ede01e843bf257d45ca603832d3212a,jpg,MD5,zeustracker.abuse.ch,This domain www.amafore.org.mx has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=www.amafore.org.mx].,FileName: config.jpg | FileHash: 5ede01e843bf257d45ca603832d3212a | ,,2015-06-18T00:00:00+00:00,2015-06-18T15:07:19+00:00,,
39,Package-a06e0fb8-54c3-4aa0-a747-c22417fe8e66,2019-04-01T10:24:05.495234+00:00,2015-06-06T02:07:03.563664+00:00,Feodo,IP,IP Watchlist,,,,,,,128.199.116.111,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 128.199.116.111 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/128.199.116.111].,IPv4: 128.199.116.111 | isSource: True | ,,2015-04-17T00:35:59+00:00,2015-06-06T02:07:03+00:00,,
40,Package-8bc7c308-a872-462d-9f3f-815e609e90bd,2019-04-01T10:24:05.519055+00:00,2015-03-11T15:05:19.745586+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist,,,www.fiverrmatrix.com,True ,http://www.fiverrmatrix.com/admin/file.php,URL,,,,,,,,,,,,,zeustracker.abuse.ch,This domain www.fiverrmatrix.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=www.fiverrmatrix.com].,Domain: www.fiverrmatrix.com | isFQDN: True | ,,2015-03-11T00:00:00+00:00,2015-03-11T15:05:19+00:00,,
41,Package-3373ba9f-2aad-400a-8f5d-80bf930455e5,2019-04-01T10:24:05.552104+00:00,2015-01-26T16:05:07.444528+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,powblock.com,True ,http://powblock.com/wp-content/uploads/d/ss/file.php,URL,,,,,,,,,file.php,cbea238da4f8980e85cdafc9755c673c,php,MD5,zeustracker.abuse.ch,This domain powblock.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=powblock.com].,URI: http://powblock.com/wp-content/uploads/d/ss/file.php | Type: URL | ,,2015-01-26T00:00:00+00:00,2015-01-26T16:05:07+00:00,,
42,Package-32a64938-16cb-4bf2-a7be-bcd6b8a1f7fe,2019-04-01T10:24:05.601593+00:00,2014-10-31T16:44:24.842915+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,Remote Access Trojan,ZeuS-Zbot-Zeus,goomjav1kaformjavkd.com,True ,http://goomjav1kaformjavkd.com/neverwind/tmp/pixel.jpg,URL,,,,,,,,,pixel.jpg,3903f963c6ff179fe4cff8d54a26326f,jpg,MD5,zeustracker.abuse.ch,This domain goomjav1kaformjavkd.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=goomjav1kaformjavkd.com].,URI: http://goomjav1kaformjavkd.com/neverwind/tmp/pixel.jpg | Type: URL | ,"Zeus, ZeuS, or Zbot is Trojan horse computer malware effects Microsoft Windows operating system",2014-10-31T00:00:00+00:00,2014-10-31T16:44:24+00:00,,
43,Package-faf7f3a9-bcaa-40d9-923d-23c2178683cc,2019-04-01T10:24:06.347812+00:00,2015-12-16T16:06:18.450560+00:00,Feodo,IP,IP Watchlist,,,,,,,117.239.192.228,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 117.239.192.228 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/117.239.192.228].,IPv4: 117.239.192.228 | isSource: True | ,,2015-12-15T18:58:01+00:00,2015-12-16T16:06:18+00:00,,
44,Package-2553285e-a3c9-438a-8814-41c38496b544,2019-04-01T10:24:06.353277+00:00,2015-09-04T15:06:20.194910+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,clepmedic.com,True ,http://clepmedic.com/s186/lkp6.jpg,URL,,,,,,,,,lkp6.jpg,e34fb2cf1559521623628be741154ad0,jpg,MD5,zeustracker.abuse.ch,This domain clepmedic.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=clepmedic.com].,URI: http://clepmedic.com/s186/lkp6.jpg | Type: URL | ,,2015-09-04T00:00:00+00:00,2015-09-04T15:06:20+00:00,,
45,Package-6694920b-aede-43c8-8d7d-ec94b9c49a5e,2019-04-01T10:24:06.388306+00:00,2015-08-30T15:06:26.376923+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,bin1.kns1.al,True ,http://bin1.kns1.al/zs/sayhi.jpg,URL,,,,,,,,,sayhi.jpg,ec9d9f7e7b67d216d58b1d510712f7b6,jpg,MD5,zeustracker.abuse.ch,This domain bin1.kns1.al has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=bin1.kns1.al].,Domain: bin1.kns1.al | isFQDN: True | ,,2015-08-30T00:00:00+00:00,2015-08-30T15:06:26+00:00,,
46,Package-84cc8ba1-0993-4b8a-997c-832a612665a6,2019-04-01T10:24:06.444427+00:00,2014-10-31T16:44:24.733472+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,Remote Access Trojan,ZeuS-Zbot-Zeus,chileindependiente.cl,True ,http://chileindependiente.cl/php/config.bin,URL,,,,,,,,,config.bin,2d7533625ab934ddae015c35d7440b39,bin,MD5,zeustracker.abuse.ch,This domain chileindependiente.cl has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=chileindependiente.cl].,FileName: config.bin | FileHash: 2d7533625ab934ddae015c35d7440b39 | ,"Zeus, ZeuS, or Zbot is Trojan horse computer malware effects Microsoft Windows operating system",2014-10-21T00:00:00+00:00,2014-10-21T15:07:42+00:00,,
47,Package-f2bb09e0-b27c-4504-8d99-7986ade31334,2019-04-01T10:24:07.607981+00:00,2015-08-15T15:05:58.039150+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,outletscolombia.com.co,True ,http://outletscolombia.com.co/q/outl.jpg,URL,,,,,,,,,outl.jpg,4fb1d5f1e7db148ba9e03be7eec19901,jpg,MD5,zeustracker.abuse.ch,This domain outletscolombia.com.co has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=outletscolombia.com.co].,Domain: outletscolombia.com.co | isFQDN: True | ,,2015-08-15T00:00:00+00:00,2015-08-15T15:05:57+00:00,,
48,Package-ded74655-3399-4b15-be4e-cacb05fdfec4,2019-04-01T10:24:07.671179+00:00,2015-11-19T03:06:03.301505+00:00,Feodo,IP,IP Watchlist,,,,,,,65.214.247.67,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 65.214.247.67 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/65.214.247.67].,IPv4: 65.214.247.67 | isSource: True | ,,2015-11-18T18:14:15+00:00,2015-11-19T03:06:03+00:00,,
49,Package-02a3d895-180a-4760-b092-7a3dcf876e7e,2019-04-01T10:24:07.696230+00:00,2014-12-31T14:07:14.288886+00:00,Feodo,IP,IP Watchlist,Remote Access Trojan,Cridex-Bugat-Dridex,,,,,82.194.167.2,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 82.194.167.2 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/82.194.167.2].,IPv4: 82.194.167.2 | isSource: True | ,"Feodo (also known as Cridex or Bugat) is a Trojan used to commit ebanking fraud and steal sensitive information from the victims computer, such as credit card details or credentials",2014-09-19T06:49:25+00:00,2014-12-31T14:07:14+00:00,,
50,Package-09a7cb3e-8f3f-4f0a-903f-8d3383bfc1e6,2019-04-01T10:24:07.728137+00:00,2015-10-11T15:06:13.822877+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,badenhallfishery.com,True ,http://badenhallfishery.com/ose/tmp/indx/config.jpg,URL,,,,,,,,,config.jpg,0c2c23acad4d379deb30b1007ff2fee7,jpg,MD5,zeustracker.abuse.ch,This domain badenhallfishery.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=badenhallfishery.com].,Domain: badenhallfishery.com | isFQDN: True | ,,2015-10-11T00:00:00+00:00,2015-10-11T15:06:13+00:00,,
51,Package-0791157f-7b29-47d9-b4b5-a2f1cd66560c,2019-04-01T10:24:07.761421+00:00,2014-11-03T17:53:33.814268+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,Remote Access Trojan,ZeuS-Zbot-Zeus,www.sheebadeals.biz,True ,http://www.sheebadeals.biz/timma/config.bin,URL,,,,,,,,,config.bin,aec31328c4c9fddfd956c0cb4fff5b6f,bin,MD5,zeustracker.abuse.ch,This domain www.sheebadeals.biz has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=www.sheebadeals.biz].,FileName: config.bin | FileHash: aec31328c4c9fddfd956c0cb4fff5b6f | ,"Zeus, ZeuS, or Zbot is Trojan horse computer malware effects Microsoft Windows operating system",2014-11-03T00:00:00+00:00,2014-11-03T17:53:33+00:00,,
52,Package-e93fec56-ae11-4f7d-8918-6d60786c6265,2019-04-01T10:24:09.230027+00:00,2014-11-15T16:05:02.135076+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,www.chntn.com,True ,http://www.chntn.com/images/M_images/chnt.bin,URL,,,,,,,,,chnt.bin,e8dfb105ff682c5632703ae002412e85,bin,MD5,zeustracker.abuse.ch,This domain www.chntn.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=www.chntn.com].,URI: http://www.chntn.com/images/M_images/chnt.bin | Type: URL | ,,2014-11-15T00:00:00+00:00,2014-11-15T16:05:02+00:00,,
53,Package-467b7152-d458-4027-80e5-547371315f5a,2019-04-01T10:24:09.288256+00:00,2015-04-13T15:07:54.386005+00:00,Feodo,IP,IP Watchlist,,,,,,,108.61.177.234,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 108.61.177.234 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/108.61.177.234].,IPv4: 108.61.177.234 | isSource: True | ,,2015-01-13T12:30:31+00:00,2015-04-13T15:07:54+00:00,,
54,Package-357a4e71-969a-4cbb-8b99-90821c7265fc,2019-04-01T10:24:09.308415+00:00,2015-03-21T15:05:34.029672+00:00,Feodo,IP,IP Watchlist,,,,,,,95.163.121.33,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 95.163.121.33 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/95.163.121.33].,IPv4: 95.163.121.33 | isSource: True | ,,2015-03-15T19:03:07+00:00,2015-03-21T15:05:34+00:00,,
55,Package-e8456b35-fccb-46a1-9b1b-046c1766a5cd,2019-04-01T10:24:10.163385+00:00,2014-10-31T16:44:24.740816+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,Remote Access Trojan,ZeuS-Zbot-Zeus,naijawork.co.in,True ,http://naijawork.co.in/test/30/config.bin,URL,,,,,,,,,config.bin,72a616274b7679b7cc2a3c271893c16a,bin,MD5,zeustracker.abuse.ch,This domain naijawork.co.in has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=naijawork.co.in].,FileName: config.bin | FileHash: 72a616274b7679b7cc2a3c271893c16a | ,"Zeus, ZeuS, or Zbot is Trojan horse computer malware effects Microsoft Windows operating system",2014-09-10T00:00:00+00:00,2014-09-17T17:01:41+00:00,,
56,Package-4cf5710b-f8d6-4ea7-938f-134a9c8b6e16,2019-04-01T10:24:10.178195+00:00,2016-02-19T16:07:43.923991+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,mallorrygroup.com,True ,http://mallorrygroup.com/boom/money/config.jpg,URL,,,,,,,,,config.jpg,7fa58da06cb903bb0bc67d395bc8a964,jpg,MD5,zeustracker.abuse.ch,This domain mallorrygroup.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=mallorrygroup.com].,FileName: config.jpg | FileHash: 7fa58da06cb903bb0bc67d395bc8a964 | ,,2016-02-19T00:00:00+00:00,2016-02-19T16:07:43+00:00,,
57,Package-6905f9d4-1c79-49b8-a029-73d235bd82b1,2019-04-01T10:24:10.253057+00:00,2014-11-16T16:05:02.239267+00:00,ZeuS,Domain,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,habitatunoradio.com,True ,http://habitatunoradio.com/prueba1/png/config.bin,URL,,,,,,,,,config.bin,51221ee71f4261401d269e7c2a5d5f6a,bin,MD5,zeustracker.abuse.ch,This domain habitatunoradio.com has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=habitatunoradio.com].,Domain: habitatunoradio.com | isFQDN: True | ,,2014-11-16T00:00:00+00:00,2014-11-16T16:05:02+00:00,,
58,Package-131f285b-a235-42b0-bc6e-631f473c5d7e,2019-04-01T10:24:12.213747+00:00,2014-12-31T14:07:14.315478+00:00,Feodo,IP,IP Watchlist,Remote Access Trojan,Cridex-Bugat-Dridex,,,,,89.110.148.213,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 89.110.148.213 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/89.110.148.213].,IPv4: 89.110.148.213 | isSource: True | ,"Feodo (also known as Cridex or Bugat) is a Trojan used to commit ebanking fraud and steal sensitive information from the victims computer, such as credit card details or credentials",2013-04-26T07:55:04+00:00,2014-12-31T14:07:14+00:00,,
59,Package-a9f40495-b36e-4b9e-8a76-9f6703494d20,2019-04-01T10:24:12.243503+00:00,2015-06-06T15:06:21.928296+00:00,ZeuS,URI,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,simplymanas.co.za,True ,http://simplymanas.co.za/eddie/panel/config.jpg,URL,,,,,,,,,config.jpg,d9987a106bf88056b1c5654b934d8537,jpg,MD5,zeustracker.abuse.ch,This domain simplymanas.co.za has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=simplymanas.co.za].,URI: http://simplymanas.co.za/eddie/panel/config.jpg | Type: URL | ,,2015-06-06T00:00:00+00:00,2015-06-06T15:06:21+00:00,,
60,Package-add0b767-3b81-454e-ab7b-171154d7d366,2019-04-01T10:24:12.290849+00:00,2015-08-10T15:06:46.825763+00:00,ZeuS,IP,IP Watchlist-URL Watchlist-File Hash Watchlist,,,,,http://63.249.148.74/~google2/.ftp/view/readonly/grades.jpg,URL,63.249.148.74,ipv4-addr,true,,,,,,grades.jpg,d399612211b6ad14e2273d911f72cfe6,jpg,MD5,zeustracker.abuse.ch,This IP address 63.249.148.74 has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=63.249.148.74].,IPv4: 63.249.148.74 | isSource: True | ,,2015-08-10T00:00:00+00:00,2015-08-10T15:06:46+00:00,,
61,Package-7ea67262-2d0f-491d-b581-e1e5934f2f27,2019-04-01T10:24:12.354008+00:00,2015-11-19T03:06:03.296815+00:00,Feodo,IP,IP Watchlist,,,,,,,158.69.208.123,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 158.69.208.123 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/158.69.208.123].,IPv4: 158.69.208.123 | isSource: True | ,,2015-11-18T18:13:19+00:00,2015-11-19T03:06:03+00:00,,
62,Package-16865561-c1d0-4efa-a964-e4418177dc10,2019-04-01T10:24:12.380687+00:00,2016-05-31T15:06:59.256814+00:00,Feodo,IP,IP Watchlist,,,,,,,14.99.66.50,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 14.99.66.50 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/14.99.66.50].,IPv4: 14.99.66.50 | isSource: True | ,,2016-05-31T13:38:22+00:00,2016-05-31T15:06:59+00:00,,
63,Package-771968cc-479e-44d7-8700-20429c0ba553,2019-04-01T10:24:12.386195+00:00,2015-03-29T15:06:58.107721+00:00,ZeuS,URI,IP Watchlist-URL Watchlist,,,,,http://46.38.52.91/2/file.php,URL,46.38.52.91,ipv4-addr,true,,,,,,,,,,zeustracker.abuse.ch,This IP address 46.38.52.91 has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=46.38.52.91].,URI: http://46.38.52.91/2/file.php | Type: URL | ,,2015-03-29T00:00:00+00:00,2015-03-29T15:06:58+00:00,,
64,Package-e190a1a8-7b61-4543-942c-4ba9b5b255b5,2019-04-01T10:24:12.442031+00:00,2015-11-19T03:06:03.290946+00:00,Feodo,IP,IP Watchlist,,,,,,,88.204.161.50,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 88.204.161.50 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/88.204.161.50].,IPv4: 88.204.161.50 | isSource: True | ,,2015-11-18T18:14:48+00:00,2015-11-19T03:06:03+00:00,,
65,Package-27594ed7-7566-4b1a-b6a1-f1f715947f02,2019-04-01T10:24:13.611126+00:00,2015-12-02T16:06:13.376154+00:00,Feodo,IP,IP Watchlist,,,,,,,157.252.245.27,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 157.252.245.27 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/157.252.245.27].,IPv4: 157.252.245.27 | isSource: True | ,,2015-12-01T16:49:08+00:00,2015-12-02T16:06:13+00:00,,
66,Package-2181a885-96be-462a-b509-ada00aad2925,2019-04-01T10:24:13.616320+00:00,2016-02-02T16:09:12.255269+00:00,ZeuS,File,Domain Watchlist-URL Watchlist-File Hash Watchlist,,,sayna.in.ua,True ,http://sayna.in.ua/kontakt/sayn.jpg,URL,,,,,,,,,sayn.jpg,c3431d11206ebbccb8f1ed19b976765e,jpg,MD5,zeustracker.abuse.ch,This domain sayna.in.ua has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=sayna.in.ua].,FileName: sayn.jpg | FileHash: c3431d11206ebbccb8f1ed19b976765e | ,,2016-02-02T00:00:00+00:00,2016-02-02T16:09:12+00:00,,
67,Package-53190a5f-6844-4e80-9416-d47c67307326,2019-04-01T10:24:13.660321+00:00,2015-10-19T15:06:56.015219+00:00,Feodo,IP,IP Watchlist,,,,,,,106.187.38.36,ipv4-addr,true,,,,,,,,,,feodotracker.abuse.ch,This IP address 106.187.38.36 has been identified as malicious by feodotracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://feodotracker.abuse.ch/host/106.187.38.36].,IPv4: 106.187.38.36 | isSource: True | ,,2015-10-19T11:03:46+00:00,2015-10-19T15:06:55+00:00,,
68,Package-3a758f4a-c6d9-41a3-82ba-e1c4d2c891c0,2019-04-01T10:24:13.682816+00:00,2015-05-13T15:07:01.613462+00:00,ZeuS,URI,IP Watchlist-URL Watchlist,,,,,http://188.241.140.240/~zadmin/osmon_com/api/scp/images/icons/imgs/support.bin,URL,188.241.140.240,ipv4-addr,true,,,,,,,,,,zeustracker.abuse.ch,This IP address 188.241.140.240 has been identified as malicious by zeustracker.abuse.ch. For more detailed infomation about this indicator go to [CAUTION!!Read-URL-Before-Click] [https://zeustracker.abuse.ch/monitor.php?host=188.241.140.240].,URI: http://188.241.140.240/~zadmin/osmon_com/api/scp/images/icons/imgs/support.bin | Type: URL | ,,2015-05-13T00:00:00+00:00,2015-05-13T15:07:01+00:00,,
